time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
70.97,86313238.0,135745561.0,46905027.0,18377040.0,1114362.0,18729527.0,21033028.0,93327087.0,89196213.0,27495552.0,813168.0,1104870.0,29189728.0,1534307.0,73479807.0,888050.0,87801096.0,642458.0,3598196.0,951221.0,874018.0,1009312.0,2187012.0,63008.0,2119659.0,1087445.0,145592.0,0.0,36159778.0
72.55,84591701.0,140182478.0,46871386.0,28057822.0,1632300.0,15728030.0,17870823.0,70122360.0,85219071.0,28512392.0,1160102.0,1243315.0,30812236.0,1971462.0,71299027.0,1618041.0,96426218.0,940541.0,4887416.0,1224842.0,1260522.0,1341047.0,3008241.0,113175.0,2779104.0,1318373.0,31382.0,0.0,35296339.0
128.38,74898268.0,129151389.0,33450899.0,30139359.0,1486924.0,12321509.0,14638503.0,89492384.0,66964654.0,21508864.0,838829.0,925916.0,20159836.0,1141035.0,51991906.0,1413600.0,59191700.0,682928.0,4692677.0,930681.0,1133789.0,1279864.0,1910791.0,28581.0,2471846.0,1040450.0,79559.0,0.0,25925222.0
144.28,84152081.0,132920401.0,54176224.0,27809223.0,1399291.0,14905509.0,16049681.0,83092131.0,79446676.0,33953500.0,1083035.0,1388907.0,31786771.0,1989869.0,71427806.0,1456901.0,89242989.0,854563.0,3924000.0,1442403.0,1327848.0,1508392.0,2806179.0,101648.0,2322369.0,1106842.0,96162.0,0.0,36131701.0
75.4,71292307.0,116781356.0,50092771.0,9697783.0,445126.0,13794730.0,16438782.0,82319460.0,78547686.0,24620630.0,505292.0,605436.0,20858657.0,1738624.0,51273386.0,363483.0,53352624.0,254951.0,2607697.0,752373.0,631953.0,458732.0,2176311.0,52700.0,893630.0,867792.0,132881.0,0.0,30750897.0
102.38999999999999,84698671.0,155593817.0,88867281.0,14692475.0,745795.0,15366836.0,16792828.0,67980819.0,79355643.0,31505138.0,727114.0,950322.0,33889013.0,2302076.0,76087478.0,722977.0,82794960.0,478147.0,2730079.0,947673.0,499135.0,645855.0,2708841.0,81972.0,1335386.0,464964.0,222953.0,0.0,40606846.0
69.44,77266995.0,105377391.0,43645378.0,9658346.0,462442.0,14754568.0,15435283.0,80974712.0,78696134.0,24976981.0,342606.0,534016.0,23910239.0,2025422.0,57993232.0,304971.0,59482875.0,292111.0,1103586.0,510644.0,398052.0,276831.0,2364989.0,25593.0,630654.0,318547.0,112617.0,0.0,31662761.0
70.56,81696009.0,119312423.0,46413738.0,12970257.0,740944.0,14148569.0,16261900.0,86875838.0,76329844.0,32204027.0,636128.0,510437.0,33731998.0,2212783.0,62915623.0,855431.0,73631910.0,667198.0,2078330.0,555229.0,168621.0,205588.0,2742388.0,24475.0,529153.0,191906.0,48096.0,0.0,34196523.0
44.64,74215783.0,65026834.0,3806918.0,5826558.0,109252.0,3198080.0,3354582.0,114484207.0,105473942.0,13947989.0,130950.0,290254.0,14429380.0,701615.0,41154914.0,224298.0,50791147.0,141868.0,1666113.0,364824.0,149175.0,211630.0,311830.0,23129.0,336895.0,268912.0,2470.0,0.0,15117554.0
35.989999999999995,87163885.0,51642513.0,2147871.0,346537.0,36702.0,2102454.0,2122394.0,96519060.0,94789758.0,7051111.0,25244.0,52589.0,6987369.0,13554.0,48950513.0,3936.0,48315913.0,4506.0,463975.0,60329.0,13339.0,32812.0,11638.0,594.0,26094.0,123552.0,36.0,0.0,9135696.0
36.24,85574537.0,50712840.0,9101154.0,308200.0,36793.0,2080164.0,2799904.0,79746171.0,80759460.0,7198463.0,94887.0,53275.0,7143131.0,9253.0,49588639.0,6782.0,49491720.0,4364.0,131768.0,62549.0,8588.0,29751.0,40879.0,456.0,24389.0,23159.0,12755.0,0.0,9039025.0
45.58,96356306.0,65873735.0,2680514.0,1448611.0,96743.0,3058399.0,2603685.0,118968705.0,117192859.0,9409519.0,31079.0,130599.0,9613738.0,118544.0,57451900.0,20804.0,57797299.0,69615.0,165889.0,128633.0,47755.0,71498.0,205936.0,1716.0,122250.0,34184.0,75.0,0.0,11464742.0
36.71,92352990.0,55262101.0,2178508.0,336270.0,38831.0,2087725.0,2118789.0,94559194.0,96131477.0,7121989.0,25068.0,56309.0,7096713.0,9178.0,49494856.0,6804.0,49551835.0,5335.0,131909.0,60796.0,9413.0,29175.0,17070.0,55.0,36175.0,34096.0,2107.0,0.0,8951680.0
37.0,94735506.0,56127146.0,7051077.0,305986.0,36526.0,2068482.0,2843751.0,79794596.0,73952132.0,7149721.0,89166.0,55887.0,7115344.0,9241.0,49838227.0,6841.0,49774858.0,5203.0,145425.0,62716.0,4626.0,30387.0,17007.0,430.0,56538.0,22663.0,15763.0,0.0,8986506.0
46.56,99086565.0,69758948.0,2677851.0,2517334.0,68783.0,2731290.0,2584142.0,118509216.0,118136657.0,9265705.0,63494.0,143466.0,9557497.0,183656.0,53038343.0,101581.0,57796053.0,47802.0,179857.0,166841.0,67186.0,90224.0,108362.0,10612.0,52654.0,76042.0,2241.0,0.0,11519031.0
