time,instruction,cpu-cycle,armv8_pmuv3/stall_backen,armv8_pmuv3/stall_fronten,armv8_pmuv3/br_mis_pre,armv8_pmuv3/br_pre,armv8_pmuv3/br_retire,armv8_pmuv3/inst_spe,armv8_pmuv3/inst_retire,armv8_pmuv3/l1d_cach,armv8_pmuv3/l1d_cache_refil,armv8_pmuv3/l1d_cache_w,armv8_pmuv3/l1d_tl,armv8_pmuv3/l1d_tlb_refil,armv8_pmuv3/l1i_cach,armv8_pmuv3/l1i_cache_refil,armv8_pmuv3/l1i_tl,armv8_pmuv3/l1i_tlb_refil,armv8_pmuv3/l2d_cach,armv8_pmuv3/l2d_cache_allocat,armv8_pmuv3/l2d_cache_refil,armv8_pmuv3/l2d_cache_w,armv8_pmuv3/l2d_tl,armv8_pmuv3/l2d_tlb_refil,armv8_pmuv3/l3d_cach,armv8_pmuv3/l3d_cache_allocat,armv8_pmuv3/l3d_cache_refil,armv8_pmuv3/l3d_cache_w,armv8_pmuv3/mem_acces
1636.92,236171946.0,78324375.0,12792715.0,7204704.0,162896.0,44519331.0,44242406.0,247151714.0,235072110.0,109271553.0,926989.0,160640.0,110673057.0,743289.0,55203036.0,869634.0,37055690.0,162012.0,2748934.0,0.0,200087.0,975814.0,918730.0,2090.0,2118684.0,1033355.0,1969.0,0.0,107749018.0
1637.25,236189544.0,78360174.0,12728410.0,7004936.0,164695.0,44453163.0,44361153.0,246762665.0,233174341.0,108522943.0,901593.0,161744.0,110844009.0,756301.0,54851780.0,858796.0,36972549.0,156441.0,2666572.0,0.0,222659.0,961509.0,917750.0,1918.0,2041645.0,1004726.0,3945.0,0.0,108584893.0
1637.5,235828753.0,78308559.0,12773134.0,7268199.0,162556.0,44171502.0,44203380.0,248604305.0,236194481.0,108881204.0,919719.0,166971.0,111600335.0,749520.0,55159555.0,855859.0,37133351.0,152770.0,2732513.0,0.0,211952.0,987245.0,889776.0,908.0,2089721.0,1039126.0,3568.0,0.0,107775068.0
1637.7799999999997,237274622.0,78254209.0,12727076.0,7126893.0,161708.0,44188689.0,44511195.0,246495032.0,236802603.0,108725951.0,920735.0,163009.0,110964386.0,744191.0,54880124.0,853984.0,36957559.0,155785.0,2649453.0,0.0,217767.0,972110.0,898654.0,2113.0,2060874.0,1057091.0,12998.0,0.0,107857961.0
1638.0700000000002,236273023.0,78220497.0,12831555.0,7221071.0,157094.0,44656968.0,44312266.0,247498846.0,235361276.0,107947704.0,924667.0,157955.0,111037733.0,742960.0,55204922.0,853115.0,37056567.0,158657.0,2717045.0,0.0,211392.0,985801.0,907713.0,947.0,2056914.0,1049475.0,8099.0,0.0,107619056.0
1638.3500000000001,238706069.0,78440729.0,12697337.0,7062145.0,164790.0,44168168.0,44278566.0,245400613.0,234191998.0,108669727.0,927819.0,163477.0,110917262.0,760167.0,54880634.0,873181.0,36793445.0,158034.0,2645225.0,0.0,207985.0,972436.0,933345.0,2165.0,2075890.0,1049273.0,2231.0,0.0,108011832.0
1638.6100000000001,235620162.0,78254510.0,12644042.0,7210262.0,157893.0,44410945.0,44228819.0,245828412.0,234401606.0,109116714.0,941594.0,166074.0,111524031.0,744095.0,55133133.0,880300.0,37135899.0,160509.0,2728129.0,0.0,215079.0,1006028.0,939191.0,830.0,2138460.0,1045168.0,4703.0,0.0,108700578.0
1638.9399999999998,237665733.0,78474970.0,12694216.0,7128957.0,170511.0,44585337.0,44245414.0,246181574.0,236417468.0,109298646.0,924794.0,163248.0,111046905.0,740800.0,55187009.0,845747.0,36928331.0,158847.0,2671018.0,0.0,202655.0,980593.0,906958.0,2139.0,2131495.0,1056442.0,4696.0,0.0,108306481.0
1639.27,237212926.0,78403157.0,12654562.0,7048595.0,150704.0,44283084.0,44572469.0,246687364.0,234259382.0,108860958.0,920230.0,159406.0,110265219.0,757955.0,55216011.0,863563.0,37043177.0,157024.0,2671075.0,0.0,210583.0,937007.0,908501.0,900.0,2086360.0,1027384.0,2116.0,0.0,108620292.0
1639.66,235855147.0,77711426.0,12703176.0,7160822.0,169091.0,44231314.0,44116567.0,246391481.0,235925550.0,108605070.0,932789.0,160575.0,111285282.0,738713.0,55386837.0,868155.0,37124609.0,156725.0,2682132.0,0.0,217851.0,1007968.0,912388.0,2144.0,2092309.0,1026633.0,4392.0,0.0,108428887.0
